#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T21:59:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=-1.44 .. 6.0
#-out=Plx
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 62572| 5.38|  10.75| 0.033
 62576| 5.76|   9.97| 0.051
 62608| 5.55|   6.20| 1.154
 62641| 5.87|   8.43| 0.170
 62683| 4.90|   8.39|-0.031
 62703| 5.70|   8.53| 0.127
 62732| 5.71|   1.09| 0.344
 62763| 4.93|  10.62| 0.681
 62786| 5.99|   7.01|-0.098
 62861| 5.91|   8.61| 1.309
 62867| 4.33|  10.77| 1.344
 62886| 4.89|  10.06| 0.904
 62894| 5.75|   0.81| 0.295
 62896| 4.25|  21.03| 0.224
 62931| 5.89|  -1.96| 0.200
 62956| 1.76|  40.30|-0.022
 62983| 6.00|  14.98| 0.068
 62985| 4.77|   7.82| 1.590
 63003| 4.03|   8.64|-0.180
 63005| 5.08|   9.03|-0.089
 63007| 4.62|   9.06|-0.153
 63024| 5.75|   4.63| 1.451
 63031| 5.45|   8.79| 0.991
 63033| 5.89|  25.17| 0.633
 63066| 5.46|   5.42| 1.668
 63076| 5.23|  34.67| 0.303
 63090| 3.39|  16.11| 1.571
 63117| 5.34|   1.73| 0.010
 63121| 5.61|  39.95| 0.337
 63125| 2.89|  29.60|-0.115
 63143| 5.84|  12.74| 0.204
 63165| 5.93|   4.67| 1.115
 63210| 5.17|   6.80|-0.066
 63340| 6.00|   6.83| 1.030
 63355| 4.76|  10.91| 1.568
 63414| 5.79|  10.95| 0.203
 63432| 5.37|   5.65| 1.282
 63462| 4.88|   3.63| 1.165
 63494| 5.99|   9.47| 1.119
 63503| 4.93|  40.06| 0.368
 63533| 5.97|   8.14| 0.971
 63608| 2.85|  31.90| 0.934
 63613| 3.61|  35.91| 1.190
 63688| 5.93|   2.07| 0.002
 63724| 4.83|  14.97| 0.029
 63738| 5.58|  34.89| 0.554
 63901| 5.20|  11.55|-0.059
 63916| 5.64|   6.75| 1.135
 63945| 4.71|   7.88|-0.148
 63948| 6.00|  20.03| 0.393
 63950| 5.53|   5.70| 1.461
 63972| 5.59|   9.62| 1.050
 64003| 5.63|  14.22| 0.050
 64004| 4.27|   7.92|-0.182
 64022| 4.80|  10.75| 1.482
 64033| 5.98|   2.64| 0.435
 64053| 5.70|  10.06|-0.061
 64078| 5.15|  10.66| 1.138
 64094| 5.44|   0.03|-0.033
 64122| 5.57|   8.78| 1.178
 64166| 4.94|  14.14| 1.048
 64179| 5.79|   9.27| 1.025
 64224| 5.95|   4.97| 1.490
 64226| 5.91|   4.45| 1.450
 64238| 4.38|   7.86|-0.008
 64241| 4.32|  69.81| 0.455
 64246| 5.91|  16.12| 0.294
 64332| 5.78|  10.89| 0.521
 64348| 5.24|  14.76| 1.049
 64390| 5.92|  22.67| 0.415
 64394| 4.23| 109.23| 0.572
 64408| 4.85|  48.83| 0.693
 64407| 5.04|  30.72| 0.460
 64425| 4.58|   9.42|-0.073
 64445| 5.76|   4.02| 1.499
 64466| 5.91|  11.45| 0.048
 64515| 5.90|   9.92|-0.011
 64540| 4.94|   6.24| 1.061
 64577| 5.31|  25.89| 0.862
 64580| 5.91|   9.49| 1.084
 64583| 4.90|  55.49| 0.489
 64587| 5.84|   1.75| 1.040
 64607| 5.64|   6.43| 1.514
 64623| 5.84|  12.58| 1.061
 64661| 4.79|   8.04|-0.078
 64692| 5.77|  13.32| 0.198
 64725| 5.21|  25.68| 1.011
 64792| 5.19|  55.71| 0.585
 64803| 5.10|  13.21| 0.959
 64820| 4.86|   2.75| 1.480
 64822| 5.82|  17.12| 0.187
 64823| 5.33|  10.94| 1.304
 64844| 4.72|  11.39| 0.306
 64852| 4.78|   6.03| 1.638
 64906| 5.14|  11.85|-0.049
 64924| 4.74| 117.30| 0.709
 64927| 5.81|   6.47| 1.366
 64962| 2.99|  24.69| 0.920
 65072| 5.60|   4.98| 1.204
 65109| 2.75|  55.64| 0.068
 65112| 5.47|   8.24|-0.125
 65129| 6.00|   0.00| 0.236
 65144| 5.76|   8.64| 1.106
 65198| 5.69|  15.32| 0.045
 65241| 5.89|  15.70| 0.109
 65247| 5.81|   0.63| 0.072
 65271| 4.52|   9.20|-0.141
 65301| 5.36|  10.20| 0.987
 65323| 5.88|   2.81| 1.431
 65378| 2.23|  41.73| 0.057
 65387| 4.52|  12.69| 0.822
 65420| 5.76|  33.23| 0.415
 65466| 5.75|  12.82| 0.090
 65468| 5.04|  14.51| 1.110
 65474| 0.98|  12.44|-0.235
 65477| 3.99|  40.19| 0.169
 65479| 5.32|  25.45| 0.411
 65522| 5.65|   7.03|-0.018
 65535| 5.11|  15.73| 1.181
 65536| 5.82|   3.23| 1.652
 65545| 5.97|  13.30| 0.183
 65550| 5.88|   9.13| 0.985
 65581| 5.27|   6.46| 1.477
 65593| 5.69|   1.62| 1.477
 65595| 5.74|  11.15| 0.769
 65639| 4.76|  12.63| 1.096
 65721| 4.97|  55.22| 0.714
 65728| 5.40|  13.79|-0.010
 65790| 5.65|  11.99| 1.052
 65810| 5.04|   6.47| 0.059
 65936| 3.90|   2.60| 1.186
 66006| 4.68|   7.55| 1.606
 66065| 5.69|  15.25| 0.037
 66091| 5.52|   4.94| 1.228
 66098| 5.21|  12.36| 0.964
 66198| 5.60|  11.77|-0.014
 66200| 4.92|  17.79| 0.029
 66234| 4.68|  17.12| 0.132
 66247| 5.92|   6.43| 0.020
 66249| 3.38|  44.55| 0.114
 66257| 4.91|  22.46| 0.404
 66320| 5.70|   8.80| 0.950
 66400| 5.73|   8.44| 0.220
 66417| 5.72|   6.45| 1.593
 66427| 5.96|   8.66| 0.936
 66435| 5.50|   8.14| 1.219
 66438| 5.63|  28.18| 0.493
 66454| 5.91|   8.37|-0.110
 66458| 4.82|  17.01| 0.239
 66563| 5.81|  20.42| 0.431
 66575| 6.00|   2.64| 1.138
 66634| 5.46|  19.27| 0.113
 66640| 5.57|  18.68| 0.348
 66656| 5.61|   6.25| 1.301
 66657| 2.29|   8.68|-0.171
 66666| 5.74|   6.00| 1.496
 66681| 5.79|  14.44| 0.401
 66727| 5.73|  10.77| 0.017
 66738| 4.63|   5.94| 1.630
 66753| 5.56|  12.71| 0.183
 66763| 5.63|  10.13| 1.009
 66798| 5.85|  14.74| 0.073
 66803| 5.03|   7.13| 1.623
 66821| 4.99|  12.05|-0.055
 66849| 5.38|   5.04|-0.029
 66878| 5.92|   8.96| 0.993
 66903| 5.91|  10.24| 1.000
 66907| 5.98|   6.71| 0.857
 66924| 5.96|   9.25| 1.019
 66925| 6.00|   1.07|-0.096
 66936| 5.35|  15.01| 1.091
 66984| 5.96|   2.05|-0.075
 67057| 5.55|   4.18| 0.805
 67143| 5.81|  11.35| 0.023
 67153| 4.23|  51.91| 0.390
 67172| 5.50|   8.60| 0.898
 67194| 5.88|  19.48| 0.211
 67210| 5.92|   8.08| 0.948
 67231| 5.68|  11.58|-0.039
 67234| 4.64|  12.68| 0.955
 67239| 5.97|  11.97| 0.523
 67244| 5.15|   7.61|-0.007
 67250| 5.51|  10.74| 1.036
 67275| 4.50|  64.12| 0.508
 67288| 5.41|   5.13| 1.623
 67292| 5.92|  16.64| 0.279
 67301| 1.85|  32.39|-0.099
 67304| 5.46|   7.18| 1.351
 67384| 5.61|  10.49| 1.032
 67457| 4.19|  18.39| 1.520
 67459| 4.05|  13.29| 1.520
 67464| 3.41|   6.87|-0.225
 67472| 3.47|   6.19|-0.170
 67480| 4.92|   8.86| 1.432
 67485| 5.97|   8.26| 0.974
 67494| 4.96|  13.48| 1.059
 67545| 6.00|   8.09| 0.899
 67605| 5.89|   4.82| 1.635
 67627| 4.58|   8.33| 1.572
 67663| 5.77|   2.78|-0.153
 67664| 5.73|   4.00| 1.704
 67665| 4.76|   5.40| 1.611
 67669| 4.32|  10.96|-0.146
 67703| 5.26|   8.99|-0.084
 67782| 5.91|  15.46| 0.202
 67786| 4.75|   4.87|-0.111
 67787| 5.71|   4.77| 0.845
 67819| 5.53|  19.97| 0.444
 67836| 5.87|   2.71| 0.009
 67848| 5.70|   7.35|-0.032
 67861| 5.83|   0.00|-0.053
 67927| 2.68|  88.17| 0.580
 67929| 5.16|  12.84| 1.093
 67942| 5.74|   2.57| 1.490
 67973| 5.66|   9.54|-0.072
 68002| 2.55|   8.48|-0.176
 68009| 5.95|   3.74| 1.411
 68079| 5.82|  11.48| 1.140
 68092| 5.90|   9.66| 0.217
 68101| 6.00|  26.24| 0.780
 68103| 5.02|   5.03| 1.441
 68191| 4.71|  15.61| 1.075
 68245| 3.83|   7.01|-0.224
 68269| 5.20|   9.61|-0.086
 68276| 5.76|   6.79|-0.002
 68282| 3.87|   7.81|-0.208
 68333| 5.92|   9.72| 0.957
 68390| 5.77|  17.43| 0.480
 68455| 5.96|  13.01| 0.352
 68498| 5.98|  11.33| 0.089
 68520| 4.23|  14.94| 0.121
 68523| 4.34|   7.28| 0.598
 68581| 5.47|   7.51| 1.331
 68670| 5.93|   6.15| 1.207
 68702| 0.61|   6.21|-0.231
 68756| 3.67|  10.56|-0.049
 68815| 5.69|   9.93| 1.239
 68862| 4.36|   7.31|-0.198
 68895| 3.25|  32.17| 1.091
 68933| 2.06|  53.52| 1.011
 68940| 5.46|  18.22| 0.347
 69038| 5.13|   7.01| 1.493
 69068| 5.26|   5.86| 1.637
 69112| 4.80|   6.52| 1.368
 69174| 5.96|   5.95|-0.053
 69191| 4.74|  17.93| 0.938
 69226| 4.82|  27.27| 0.541
 69269| 4.93|   6.02| 1.684
 69373| 5.18|   7.32| 1.595
 69389| 4.99|  12.45|-0.118
 69415| 5.07|  14.22| 1.130
 69427| 4.18|  14.59| 1.323
 69462| 5.53|   1.25| 1.438
 69483| 4.53|  21.03| 0.233
 69493| 5.89|  17.94| 0.489
 69536| 5.53|  30.06| 0.537
 69598| 5.61|   7.26| 0.929
 69612| 5.29|  12.79| 1.007
 69618| 5.03|   6.71|-0.074
 69658| 5.53|  12.49| 0.001
 69673|-0.05|  88.85| 1.239
 69701| 4.07|  46.74| 0.511
 69713| 4.75|  33.54| 0.236
 69732| 4.18|  33.58| 0.087
 69763| 5.72|   1.42|-0.095
 69829| 5.84|   3.22| 1.678
 69879| 4.80|  14.63| 1.057
 69896| 4.89|  23.36| 0.243
 69929| 5.86|  11.08| 0.013
 69965| 5.87|  56.23| 0.518
 69974| 4.52|  17.47| 0.128
 69989| 5.41|  38.33| 0.385
 69995| 5.93|  14.60| 0.082
 69996| 3.55|   9.27|-0.184
 70012| 5.14|  11.90| 1.023
 70027| 4.84|  17.12| 1.228
 70035| 5.22|  20.69| 0.281
 70054| 5.55|   8.49| 0.907
 70069| 4.30|   2.75| 0.082
 70090| 4.05|  13.19|-0.030
 70104| 4.78|  21.95| 0.310
 70243| 5.57|   2.65|-0.088
 70248| 5.06|   5.92|-0.108
 70264| 4.76|  11.56| 0.795
 70300| 4.41|   7.79|-0.185
 70306| 4.78|  18.67| 1.300
 70327| 4.86|  15.17| 0.010
 70363| 5.99|   9.36| 1.099
 70384| 5.94|   8.49| 0.066
 70400| 5.10|  21.56| 0.124
 70469| 5.34|   8.16| 0.962
 70492| 5.56|   0.93| 0.435
 70497| 4.04|  68.63| 0.497
 70574| 4.56|   3.15|-0.147
 70576| 4.33|  10.38| 0.434
 70602| 5.40|  11.38| 0.231
 70638| 4.31|  11.70| 1.300
 70657| 5.87|   3.54| 1.502
 70663| 5.83|  17.16| 0.311
 70692| 4.25|   9.46| 1.431
 70753| 4.97|   7.85|-0.074
 70755| 4.81|  24.15| 0.693
 70791| 5.58|  10.59| 0.864
 70794| 5.42|   6.81| 1.490
 70894| 5.96|  13.10| 0.159
 70915| 5.51|   6.84|-0.087
 70931| 5.38|  14.66| 0.056
 70987| 5.99|   9.43| 1.060
 71002| 5.84|  11.88| 1.006
 71053| 3.57|  21.92| 1.298
 71075| 3.04|  38.29| 0.191
 71094| 6.00|  14.03| 0.230
 71111| 5.74|   5.33| 1.529
 71115| 5.91|  19.44| 0.391
 71121| 4.44|   5.68|-0.177
 71182| 5.86|   9.56| 1.085
 71184| 5.86|  11.42| 0.482
 71280| 5.74|   4.17| 1.560
 71284| 4.47|  64.66| 0.364
 71352| 2.33|  10.57|-0.157
 71353| 5.88|   9.10|-0.085
 71419| 5.55|   5.12| 1.489
 71453| 5.74|   7.78|-0.112
 71500| 5.39|   2.44| 0.927
 71536| 4.05|  10.51|-0.152
 71568| 5.74|   2.85| 1.481
 71571| 5.90|   8.88| 1.099
 71573| 5.83|   7.61| 0.007
 71618| 5.39|  16.56| 0.030
 71681| 1.35| 742.12| 0.900
 71683|-0.01| 742.12| 0.710
 71759| 5.93|  18.83| 0.238
 71762| 4.49|  10.28|-0.002
 71783| 5.67|   5.54|-0.081
 71795| 3.78|  18.07| 0.044
 71832| 4.86|   5.66| 0.992
 71837| 5.55|   8.46| 0.941
 71860| 2.30|   5.95|-0.154
 71865| 4.01|  10.69|-0.157
 71908| 3.18|  60.97| 0.256
 71957| 3.87|  53.54| 0.385
 71974| 5.70|   7.97| 0.006
 71995| 4.80|   3.67| 1.672
 72010| 4.06|  15.89| 1.356
 72012| 5.72|   4.11| 1.398
 72104| 4.92|  15.76| 0.013
 72105| 2.35|  15.55| 0.966
 72125| 4.60|  14.48| 0.972
 72131| 5.36|  21.75| 0.308
 72154| 5.68|   5.31|-0.021
 72197| 5.15|  32.86| 0.315
 72208| 5.78|   3.59| 1.335
 72210| 5.80|   8.91| 0.980
 72220| 3.73|  25.35|-0.005
 72250| 5.74|   9.59| 0.066
 72290| 5.22|  12.58| 0.984
 72296| 5.90|   5.88| 1.336
 72323| 5.61|   5.32|-0.043
 72357| 5.23|   9.84| 0.938
 72370| 3.83|   7.93| 1.433
 72378| 5.76|   7.51|-0.007
 72432| 5.89|   7.26| 1.369
 72438| 5.91|   2.85|-0.106
 72487| 5.76|  21.34| 0.482
 72488| 5.68|   2.93| 1.275
 72489| 5.32|  13.86| 0.066
 72524| 5.68|  14.22| 0.501
 72552| 5.80|  11.06| 0.046
 72567| 5.86|  55.73| 0.576
 72571| 4.42|  10.68| 1.366
 72573| 5.63|  23.08| 0.671
 72582| 5.47|  16.31| 1.030
 72603| 5.15|  42.26| 0.401
 72607| 2.07|  25.79| 1.465
 72622| 2.75|  42.25| 0.147
 72631| 4.93|  15.09| 0.988
 72659| 4.54| 149.26| 0.720
 72664| 5.48|   7.38| 1.369
 72683| 4.32|   8.00|-0.154
 72773| 5.91|   3.22| 0.660
 72800| 5.02|   8.49|-0.155
 72833| 5.59|  10.19| 0.820
 72848| 6.00|  86.69| 0.841
 72929| 5.27|   8.48| 1.336
 72934| 5.78|   8.94| 0.982
 72959| 5.85|   4.07| 1.429
 73036| 5.18|  18.87| 1.161
 73049| 5.32|  13.20| 0.046
 73087| 5.90|   5.96|-0.031
 73095| 5.38|  15.08| 0.142
 73100| 5.63|  40.25| 0.533
 73111| 5.62|   5.21|-0.035
 73129| 5.08|   3.91|-0.023
 73133| 5.48|   6.06| 1.491
 73165| 4.47|  35.83| 0.318
 73166| 5.72|   5.28| 0.951
 73184| 5.72| 169.32| 1.024
 73193| 5.51|  11.06| 1.131
 73199| 4.63|   8.20| 1.590
 73223| 5.37|   7.62| 1.442
 73273| 2.68|   6.23|-0.184
 73284| 5.65|   9.32| 0.262
 73310| 5.88|  10.32| 1.274
 73334| 3.13|   6.05|-0.208
 73350| 5.91|   4.50| 1.615
 73369| 5.64|  19.83| 0.336
 73415| 5.92|   3.72| 1.052
 73473| 4.91|  10.72| 0.000
 73493| 5.88|   8.43| 1.246
 73497| 5.52|   5.78| 1.692
 73507| 5.91|   9.98| 0.107
 73536| 5.71|   3.19| 1.509
 73540| 5.65|   8.39| 0.962
 73555| 3.49|  14.91| 0.956
 73566| 5.83|  10.04| 0.164
 73568| 4.80|   9.07| 1.506
 73620| 4.39|  17.78| 1.026
 73624| 5.45|   9.32|-0.127
 73634| 5.52|  11.85| 1.023
 73695| 4.83|  78.39| 0.647
 73714| 3.25|  11.17| 1.674
 73745| 4.52|  13.04| 1.240
 73771| 5.65|   1.88| 1.273
 73776| 5.16|  12.20| 0.935
 73807| 3.91|   6.56|-0.144
 73826| 5.13|   8.88| 1.011
 73841| 5.59|  12.55|-0.005
 73909| 5.24|  12.53| 0.958
 73937| 5.97|  10.44|-0.076
 73945| 5.19|   4.26| 1.589
 73996| 4.93|  50.70| 0.429
 74006| 5.77|   9.35| 0.920
 74066| 5.75|   7.90|-0.113
 74087| 5.67|   7.77| 1.240
 74096| 5.82|   6.39| 1.233
 74100| 5.85|   7.34|-0.123
 74117| 4.07|   8.02|-0.162
 74184| 5.76|   0.54| 0.675
 74224| 5.98|   6.98| 0.867
 74239| 5.75|   7.25| 1.045
 74296| 5.88|  10.24|-0.031
 74305| 5.45|   1.61| 1.118
 74376| 3.88|  17.89|-0.029
 74380| 5.70|  16.89| 0.144
 74386| 5.90|   3.93| 1.414
 74392| 4.54|   8.66|-0.071
 74395| 3.41|  28.06| 0.918
 74449| 4.83|   7.18|-0.177
 74539| 5.84|   3.55| 1.139
 74561| 5.98|   5.57| 1.552
 74582| 5.75|   2.18| 3.271
 74596| 5.28|  14.40| 0.062
 74604| 4.91|   2.86| 0.374
 74605| 5.15|  39.51| 0.550
 74649| 5.32|   6.98| 1.092
 74666| 3.46|  27.94| 0.961
 74689| 5.62|  20.20| 0.181
 74696| 5.96|  19.32| 0.210
 74707| 5.15|   2.54| 0.564
 74732| 5.52|   6.52| 1.357
 74750| 5.74|   1.70|-0.057
 74778| 5.04|   0.51|-0.077
 74785| 2.61|  20.38|-0.071
 74793| 5.02|   8.37| 1.369
 74824| 4.07|  33.75| 0.088
 74837| 4.85|   8.74| 1.260
 74857| 4.35|  10.59| 1.100
 74896| 5.68|  11.23| 0.972
 74901| 5.88|   3.33| 1.507
 74911| 4.27|  11.22|-0.086
 74941| 5.43|   0.02|-0.089
 74946| 2.87|  17.85| 0.014
 74950| 5.59|   6.34|-0.099
 74975| 5.04|  40.46| 0.540
 75043| 5.65|  15.32| 0.122
 75049| 5.51|  11.90| 1.015
 75097| 3.00|   6.79| 0.058
 75119| 5.35|  13.38| 1.191
 75127| 5.54|  12.14| 1.047
 75141| 3.22|   6.39|-0.227
 75177| 3.57|   9.99| 1.534
 75178| 5.38|  13.20|-0.051
 75181| 5.65|  68.70| 0.639
 75206| 4.99|  29.27| 0.515
 75256| 5.99|   7.07|-0.033
 75257| 5.56|   1.23| 1.626
 75260| 5.72|   8.59| 1.315
 75264| 3.37|   6.47|-0.191
 75304| 4.54|   5.38|-0.155
 75308| 5.65|  24.00| 0.489
 75312| 4.99|  53.70| 0.577
 75323| 4.48|   6.40| 0.169
 75352| 5.72|   5.41| 1.039
 75379| 4.92|  30.90| 0.453
 75411| 4.31|  26.96| 0.309
 75439| 5.36|   8.48|-0.093
 75458| 3.29|  31.92| 1.166
 75501| 4.60|   8.72| 0.000
 75530| 5.16|   3.55| 1.650
 75565| 5.89|   9.75| 1.000
 75572| 5.46|   6.66| 1.410
 75647| 5.46|   7.79|-0.150
 75665| 5.71|   4.80| 1.646
 75695| 3.66|  28.60| 0.319
 75696| 5.90|   5.48| 1.441
 75730| 5.64|   3.59| 1.545
 75761| 5.15|  26.68| 0.245
 75828| 5.26|   3.68| 1.731
 75944| 5.82|   5.78| 1.056
 75973| 5.04|   3.74| 1.589
 75974| 5.74|  10.24| 0.976
 76008| 5.00|   3.92| 1.545
 76013| 5.40|   3.20|-0.146
 76041| 4.98|   7.59| 0.086
 76106| 5.50|  14.39| 0.197
 76126| 5.53|   4.24|-0.148
 76127| 4.14|  10.49|-0.127
 76133| 5.50|  12.06| 1.092
 76207| 5.82|   1.97| 1.695
 76219| 4.61|  34.54| 1.000
 76243| 5.16|   9.30|-0.090
 76259| 5.13|   8.84| 1.306
 76267| 2.22|  43.65| 0.032
 76276| 3.80|  15.54| 0.268
 76297| 2.80|   5.75|-0.216
 76307| 5.14|   5.71| 1.650
 76311| 5.97|   8.24| 1.184
 76333| 3.91|  21.42| 1.007
 76371| 4.55|   7.51|-0.175
 76376| 5.77|  13.24| 0.051
 76397| 5.44|   4.95| 1.497
 76424| 5.93|  20.40| 0.354
 76425| 5.26|  13.89| 0.925
 76440| 4.11|  15.09| 1.161
 76470| 3.60|  16.76| 1.361
 76509| 5.85|   9.18| 1.098
 76519| 5.65|   3.70| 1.371
 76532| 5.79|  11.97| 1.074
 76534| 5.25|  20.00| 0.886
 76552| 4.34|  14.19| 1.412
 76568| 5.76|  27.98| 0.353
 76569| 5.82|  11.17| 1.077
 76594| 5.84|   8.71| 0.847
 76600| 3.66|   7.33|-0.177
 76618| 5.43|   7.13| 0.005
 76628| 5.36|   9.60| 0.883
 76669| 4.64|   6.89|-0.103
 76705| 4.66|  13.32| 0.964
 76716| 5.95|  32.34| 0.505
 76742| 4.97|   8.55| 1.302
 76750| 5.64|   4.44|-0.040
 76810| 6.00|   7.24| 0.908
 76829| 4.64|  57.09| 0.413
 76852| 4.51|  16.97| 0.062
 76866| 5.34|  14.28| 0.033
 76877| 5.95|   8.65|-0.034
 76878| 5.80|  18.78| 0.207
 76880| 4.75|   8.16| 1.574
 76939| 5.23|  12.04| 0.987
 76945| 4.75|   8.24|-0.151
 76952| 3.81|  22.48| 0.020
 76957| 5.48|  10.30|-0.042
 76996| 5.57|  15.02| 0.118
 77048| 5.57|  13.11| 1.076
 77052| 5.86|  68.16| 0.684
 77055| 4.29|   8.68| 0.038
 77060| 5.41|  22.21| 0.238
 77070| 2.63|  44.54| 1.167
 77086| 5.93|   7.07|-0.007
 77163| 5.57|   8.49| 0.035
 77227| 5.39|   7.99|-0.035
 77233| 3.65|  21.31| 0.073
 77257| 4.42|  85.08| 0.604
 77272| 5.94|   3.13| 1.404
 77277| 5.19|  12.00| 0.062
 77286| 5.61|   8.40|-0.117
 77336| 5.71|  12.95| 0.094
 77370| 5.85|  12.56| 0.249
 77390| 5.54|   8.03| 0.231
 77412| 5.98|   7.41| 1.272
 77442| 5.89|   0.54| 0.608
 77450| 4.09|   9.36| 1.616
 77464| 5.53|  20.34| 0.120
 77512| 4.59|  19.71| 0.794
 77516| 3.54|  20.94|-0.036
 77541| 5.86|  16.82| 0.068
 77562| 5.78|   9.00|-0.076
 77578| 5.21|  12.40| 1.019
 77622| 3.71|  46.39| 0.147
 77634| 3.97|  15.86|-0.045
 77635| 4.63|   6.25|-0.072
 77645| 5.74|   0.89| 0.017
 77655| 4.79|  32.13| 0.996
 77660| 5.09|  20.47| 0.135
 77661| 4.74|   8.26| 1.534
 77678| 6.00|   7.43| 1.152
 77738| 5.81|   9.09| 0.972
 77760| 4.60|  63.08| 0.563
 77811| 5.04|   9.15|-0.014
 77840| 4.59|   7.52|-0.073
 77853| 4.13|  20.02| 1.003
 77858| 5.38|   7.87|-0.011
 77859| 5.41|   8.30|-0.033
 77902| 5.45|   5.42| 1.588
 77907| 5.35|   5.21| 1.645
 77909| 5.87|   7.16|-0.065
 77939| 5.95|   5.23|-0.013
 77952| 2.83|  81.24| 0.315
 77982| 5.11|   1.09| 1.108
 77984| 5.63|   7.55| 0.141
 77986| 5.73|   6.77|-0.102
 77990| 5.78|  19.09| 0.355
 78012| 5.43|  24.12| 0.352
 78045| 5.76|  15.15| 0.087
 78072| 3.85|  89.92| 0.478
 78104| 3.87|   7.97|-0.199
 78105| 5.14|  16.35| 0.129
 78106| 5.59|  16.64| 0.072
 78132| 5.54|  14.36| 1.141
 78142| 5.78|   3.51| 1.095
 78159| 4.14|  14.20| 1.231
 78168| 5.84|   7.16| 0.012
 78180| 4.96|  29.57| 0.269
 78207| 4.95|   6.36|-0.080
 78246| 5.43|   6.68|-0.092
 78265| 2.89|   7.10|-0.180
 78276| 5.61|   3.63| 1.529
 78279| 5.74|   4.33|-0.066
 78323| 4.99|   8.59| 0.988
 78384| 3.42|   6.61|-0.206
 78400| 5.47|  30.49| 0.517
 78401| 2.29|   8.12|-0.117
 78436| 5.53|   7.10| 0.043
 78442| 5.82|  13.62| 1.003
 78459| 5.39|  57.38| 0.612
 78481| 5.10|  10.58| 0.992
 78493| 4.98|   9.29|-0.050
 78527| 4.01|  47.79| 0.528
 78542| 5.93|   3.98| 1.498
 78554| 4.82|  18.42| 0.066
 78592| 4.72|   8.68|-0.094
 78639| 4.65|  14.97| 0.902
 78649| 5.79|   4.72| 0.586
 78650| 4.96|  15.39| 1.234
 78655| 4.90|   6.19|-0.146
 78661| 5.73|   5.61| 0.051
 78662| 4.63|  23.26| 0.252
 78665| 6.00|  18.28| 0.470
 78727| 4.16|       | 0.460
 78747| 5.91|  25.10| 0.409
 78820| 2.56|   6.15|-0.065
 78821| 4.90|   2.88|-0.024
 78868| 5.70|  11.31| 1.169
 78877| 5.90|   6.70|-0.071
 78893| 5.44|  11.92|-0.019
 78914| 4.73|  26.41| 0.230
 78918| 4.22|   7.94|-0.184
 78933| 3.93|   7.70|-0.046
 78970| 5.72|  19.22| 0.298
 78990| 4.31|  12.32| 0.831
 79005| 5.75|   7.66| 0.018
 79007| 5.63|  12.12| 0.200
 79043| 5.00|   8.40| 0.931
 79050| 5.35|   7.67| 1.643
 79072| 5.69|   5.74| 1.575
 79098| 5.86|   7.65| 0.020
 79101| 4.23|  14.27|-0.045
 79119| 4.73|  28.84| 1.015
 79120| 5.93|   7.58| 1.471
 79137| 5.93|  32.84| 0.988
 79153| 5.57|  12.02|-0.024
 79195| 5.39|   6.60| 1.446
 79199| 5.50|   7.53|-0.075
 79280| 5.48|   4.90|-0.093
 79302| 5.09|  12.77| 1.131
 79320| 5.86|  14.44| 0.273
 79349| 5.74|   5.76| 1.519
 79357| 5.89|   3.49| 1.464
 79358| 5.62|   5.34| 1.352
 79374| 4.00|   7.47| 0.076
 79375| 4.93|  19.79| 0.087
 79387| 5.43|  13.05| 0.118
 79399| 5.67|  10.94| 0.012
 79404| 4.58|   6.97|-0.172
 79488| 5.46|   7.68| 1.472
 79497| 5.78|  14.13| 0.365
 79509| 4.95|   7.45| 1.017
 79540| 5.24|   7.43| 1.394
 79593| 2.73|  19.16| 1.584
 79596| 5.91|   5.07| 1.021
 79607| 5.23|  46.11| 0.599
 79653| 5.13|  11.06|-0.114
 79664| 3.86|   5.25| 1.105
 79666| 5.72|  10.31| 1.126
 79672| 5.49|  71.30| 0.652
 79689| 5.61|   8.82| 0.137
