#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T22:45:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#-out=Plx
#Plx=25 .. 772.33
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 75722| 7.57|  48.06| 0.868
 75753|10.88|  28.77| 1.378
 75761| 5.15|  26.68| 0.245
 75798|10.53|  39.78| 1.423
 75809| 6.57|  45.32| 0.665
 75829| 7.30|  46.05| 0.803
 75839|10.94|  27.55| 0.709
 76042|10.51|  31.79| 1.585
 76051| 9.80|  44.59| 0.787
 76074| 9.31| 168.52| 1.524
 76107|10.97|  32.75| 1.790
 76114| 7.22|  32.35| 0.656
 76147| 8.97|  31.18| 1.010
 76200| 7.96|  30.19| 0.717
 76202|11.37|  34.28| 1.475
 76203| 8.14|  26.47| 0.838
 76219| 4.61|  34.54| 1.000
 76233| 6.52|  39.78| 0.577
 76267| 2.22|  43.65| 0.032
 76282|10.89|  26.96| 1.564
 76315| 8.39|  52.43| 1.063
 76330| 8.61|  33.37| 0.866
 76351| 8.71|  26.01| 0.891
 76362|11.65|  99.90|
 76374|11.63|  26.52| 1.320
 76375| 7.65|  44.93| 0.946
 76382| 6.78|  45.85| 0.906
 76456| 6.46|  27.77| 0.433
 76550|11.23|  29.21| 1.228
 76568| 5.76|  27.98| 0.353
 76602| 6.56|  44.21| 0.520
 76603| 6.45|  40.19| 0.505
 76629| 8.14|  25.15| 0.817
 76716| 5.95|  32.34| 0.505
 76779| 8.92|  63.56| 1.296
 76793| 8.83|  35.44| 0.973
 76829| 4.64|  57.09| 0.413
 76832|12.22|  76.57| 1.650
 76901|11.83| 121.86| 1.591
 76990| 8.72|  27.30| 0.985
 77052| 5.86|  68.16| 0.684
 77070| 2.63|  44.54| 1.167
 77098| 7.53|  34.12| 0.611
 77158| 8.87|  26.13| 0.763
 77257| 4.42|  85.08| 0.604
 77268|10.63|  39.78| 1.309
 77301| 7.21|  27.52| 0.770
 77310| 7.10|  25.20| 0.497
 77349|11.27|  64.16| 1.565
 77358| 6.01|  65.60| 0.715
 77408| 7.44|  46.84| 0.801
 77409| 9.24|  37.95| 1.252
 77444| 8.48|  29.35| 0.898
 77514|12.84|  57.78| 2.200
 77518|11.15|  37.46| 1.415
 77622| 3.71|  46.39| 0.147
 77655| 4.79|  32.13| 0.996
 77707| 8.93|  27.91| 0.883
 77718| 7.31|  31.80| 0.611
 77725| 9.34|  44.27| 1.385
 77740| 7.25|  29.89| 0.628
 77760| 4.60|  63.08| 0.563
 77790| 8.28|  33.54| 0.835
 77801| 6.07|  57.27| 0.598
 77852|11.28|  29.20|
 77881| 9.70|  29.29| 1.070
 77908| 9.20|  39.45| 1.234
 77952| 2.83|  81.24| 0.315
 77963| 8.68|  28.23| 0.973
 77971|11.35|  25.86|
 78024| 6.77|  26.54| 0.610
 78072| 3.85|  89.92| 0.478
 78089|11.90|  27.29| 1.493
 78169| 7.33|  28.93| 0.621
 78170| 8.06|  68.18| 1.118
 78180| 4.96|  29.57| 0.269
 78184|10.31|  30.75| 1.267
 78217| 7.26|  34.35| 0.654
 78241| 8.02|  38.34| 0.757
 78267| 8.00|  27.11| 0.581
 78330| 7.34|  27.71| 0.606
 78336| 9.04|  30.24| 0.935
 78343| 7.65|  32.77| 0.686
 78353|10.49|  71.84| 1.497
 78395|10.28|  31.67| 1.244
 78400| 5.47|  30.49| 0.517
 78423| 9.99|  29.13| 1.292
 78430| 9.12|  27.26| 0.905
 78459| 5.39|  57.38| 0.612
 78527| 4.01|  47.79| 0.528
 78547| 6.91|  25.65| 0.501
 78562| 6.51|  28.94| 0.526
 78567|11.65|  31.38| 1.467
 78709| 7.10|  46.56| 0.771
 78716| 7.86|  25.24| 0.600
 78734|10.08|  43.00| 1.345
 78738| 7.44|  35.25| 0.750
 78739| 8.02|  30.89| 0.850
 78747| 5.91|  25.10| 0.409
 78775| 6.66|  69.61| 0.734
 78843| 7.39|  53.93| 1.043
 78883| 9.69|  27.34| 0.980
 78914| 4.73|  26.41| 0.230
 78913| 8.58|  42.57| 0.963
 78921| 9.90|  27.48| 1.170
 78947| 9.16|  26.60| 0.950
 78955| 6.32|  34.60| 0.660
 78983| 9.25|  27.82| 0.915
 78999|10.34|  27.86| 1.205
 79048| 7.02|  29.62| 0.562
 79066| 8.70|  35.04| 0.963
 79119| 4.73|  28.84| 1.015
 79126|10.24|  58.53| 1.585
 79137| 5.93|  32.84| 0.988
 79143| 7.23|  37.30| 0.714
 79152| 6.69|  27.20| 0.530
 79165| 7.45|  30.29| 0.604
 79190| 7.11|  69.66| 0.856
 79242| 7.70|  27.88| 0.790
 79248| 6.61|  55.11| 0.877
 79308| 8.31|  25.70| 0.714
 79322| 6.65|  26.24| 0.482
 79359| 9.41|  28.62| 1.015
 79377| 7.41|  29.78| 0.616
 79419| 9.88|  26.57| 1.210
 79431|11.34|  67.13| 1.486
 79456|11.01|  33.08| 1.321
 79492| 6.68|  41.05| 0.764
 79512| 9.62|  34.38| 1.178
 79524| 6.68|  25.58| 0.617
 79537| 7.53|  72.75| 0.815
 79551|12.23|  43.82|
 79576| 8.65|  26.04| 0.661
 79578| 6.55|  45.73| 0.646
 79607| 5.23|  46.11| 0.599
 79629| 7.67|  32.72| 0.659
 79658| 7.53|  27.64| 0.614
 79672| 5.49|  71.30| 0.652
 79698| 9.65|  32.39| 1.227
 79700|11.93|  38.62|
 79702| 8.70|  38.84| 1.116
 79755| 8.61|  93.79| 1.409
 79762|10.69|  93.14| 1.500
 79777| 7.63|  35.85| 0.760
 79796| 9.87|  48.36| 1.251
 79822| 4.95|  33.52| 0.393
 79837| 6.84|  34.81| 0.605
 79862| 7.50|  27.71| 0.631
 79882| 3.23|  30.34| 0.966
 79941| 9.83|  30.69| 1.143
 79958| 9.25|  36.13| 1.062
 79969| 8.16|  27.26| 0.727
 79979| 7.29|  56.82| 0.585
 80000| 4.01|  25.58| 1.080
 80008| 5.48|  37.29| 0.410
 80018|10.56| 118.03| 1.550
 80043| 8.91|  38.80| 0.941
 80053|10.69|  32.97| 1.377
 80062| 8.41|  26.78| 0.400
 80093| 8.99|  62.86| 1.286
 80179| 4.82|  36.56| 0.338
 80218| 7.34|  36.22| 0.718
 80221| 8.31|  25.56| 0.690
 80229|11.82|  41.01| 1.450
 80243| 8.71|  27.56| 0.815
 80242| 9.62|  26.76| 1.208
 80268|10.23|  59.46| 1.458
 80300|11.01|  78.04|-0.165
 80331| 2.73|  37.18| 0.910
 80337| 5.37|  77.69| 0.625
 80346|10.27| 124.34| 1.475
 80366| 8.40|  46.44| 0.950
 80381| 9.99|  34.65| 1.239
 80399| 5.40|  31.82| 0.625
 80440|10.40|  55.81| 1.444
 80459|10.13| 151.93| 1.591
 80467| 7.09|  29.64| 0.624
 80468|11.87|  39.35|
 80539|10.53|  38.00|
 80644| 8.83|  56.43| 1.253
 80559|10.69|  36.14| 1.440
 80597| 9.97|  32.72| 1.387
 80612|10.82|  46.19| 1.448
 80628| 4.62|  26.67| 0.185
 80683| 8.70|  34.17| 0.980
 80686| 4.90|  82.61| 0.555
 80706|12.30|  26.14|
 80725| 6.98|  51.20| 0.848
 80751|10.07|  29.98| 1.222
 80817|12.27|  45.35| 1.474
 80824|10.10| 234.51| 1.604
 80876|12.07|  25.16| 1.430
 80902| 7.01|  36.73| 0.607
 80925| 7.24|  40.60| 0.858
 81018|12.13|  61.08| 1.470
 81030|10.60|  32.04| 1.344
 81084|11.30|  31.32| 1.439
 81139| 9.92|  31.94| 1.120
 81165|11.53|  25.44| 1.463
 81186| 9.36|  26.61| 0.926
 81201|11.04|  26.78| 1.367
 81237| 8.74|  25.32| 0.749
 81262| 8.78|  44.77| 1.096
 81288| 8.99|  32.73| 0.825
 81294|10.35|  25.54| 0.949
 81300| 5.77| 102.27| 0.827
 81312| 7.10|  25.37| 0.555
 81348| 9.49|  39.04| 1.200
 81375| 7.09|  49.63| 0.828
 81378| 9.60|  25.32| 1.058
 81385| 9.18|  37.92| 1.363
 81407| 8.95|  30.89| 0.965
 81421| 8.05|  26.56| 0.763
 81465|10.38|  29.87| 1.190
 81478| 8.61|  26.94| 0.700
 81520| 7.01|  46.13| 0.616
 81563|11.88|  45.89| 1.770
 81592| 7.61|  31.23| 0.700
 81598| 8.62|  26.39| 0.876
 81633| 9.00|  31.34| 0.982
 81655|11.45|  51.88|
 81657| 6.17|  32.50| 0.488
 81681| 7.21|  33.84| 0.631
 81693| 2.81|  92.63| 0.650
 81730|11.15|  26.06| 1.374
 81746| 7.03|  35.18| 0.653
 81800| 6.48|  34.00| 0.541
 81813| 7.56|  41.15| 0.769
 81827|11.50|  30.26| 1.437
 81833| 3.48|  29.11| 0.916
 81854| 5.99|  27.78| 0.430
 81862| 9.52|  26.46| 0.901
 81919| 8.30|  36.59| 1.052
 81935| 7.52|  69.58| 1.024
 81998|10.43|  25.65| 1.170
 82003| 8.10| 102.35| 1.310
 82020| 4.84|  37.41| 0.375
 82042| 9.45|  26.54| 0.960
 82092| 9.46|  30.78| 1.081
 82099|11.74|  60.34| 2.400
 82120| 8.20|  28.73| 0.685
 82132|10.59|  35.35| 1.389
 82169|10.76|  36.48| 1.502
 82256|11.36|  62.66| 1.600
 82257|12.24|  91.13| 0.160
 82260| 7.62|  27.35| 0.767
 82265| 8.08|  25.46| 0.772
 82267| 8.40|  30.96| 0.821
 82283|10.89|  55.09| 1.468
 82333| 9.67|  44.16| 1.264
 82357|10.33|  36.90| 1.330
 82369| 4.64|  27.04| 0.478
 82370| 9.59|  29.07| 1.104
 82389| 8.85|  37.36| 1.020
 82396| 2.29|  49.85| 1.144
 82408| 9.49|  32.89| 1.180
 82434|10.06|  27.76| 1.094
 82440| 9.20|  32.82| 1.093
 82495|11.16|  26.19|
 82523|12.34|  31.55| 2.100
 82587| 5.34|  33.30| 0.319
 82588| 6.65|  59.04| 0.749
 82621| 5.86|  35.73| 0.685
 82694|10.75|  52.43| 1.405
 82712| 8.52|  25.33| 0.706
 82722| 9.66|  25.17| 1.027
 82724|11.85| 109.57| 1.729
 82725|11.72| 203.01|
 82739|11.78|  30.54| 1.457
 82750| 7.07|  25.00| 0.676
 82809|11.73| 153.96| 1.700
 82817| 9.02| 174.23| 1.553
 82820|11.55|  25.68| 1.699
 82834| 9.58|  53.54| 1.378
 82860| 4.88|  66.28| 0.481
 82926|11.18|  68.71| 1.510
 82930| 8.34|  25.67| 0.904
 83000| 3.19|  37.99| 1.160
 83006| 7.93|  57.13| 1.004
 83010|10.66|  26.23| 1.354
 83020| 7.76|  55.71| 0.980
 83043| 9.70|  96.90| 1.522
 83101| 8.33|  52.30| 1.181
 83113|11.69|  29.24|
 83141| 9.35|  29.22| 0.984
 83147|10.38|  39.86| 1.356
 83193| 9.35|  32.73| 1.164
 83196| 5.74|  30.05| 0.407
 83221| 8.02|  26.79| 0.700
 83229| 6.99|  31.77| 0.581
 83276| 7.12|  38.21| 0.608
 83343| 8.77|  34.38| 1.007
 83363| 8.74|  39.32| 1.035
 83373| 8.98|  28.24| 0.890
 83389| 6.76|  55.37| 0.728
 83405|10.86|  44.29| 1.237
 83431| 5.27|  37.97| 0.498
 83435| 6.52|  27.58| 0.770
 83451| 8.61|  39.71| 1.019
 83454|10.34|  40.18| 1.369
 83513|11.15|  29.70|
 83541| 6.59|  55.31| 0.814
 83591| 7.70|  92.98| 1.100
 83599|10.08|  89.70| 1.476
 83601| 6.00|  49.06| 0.578
 83608| 4.91|  37.08| 0.471
 83676| 8.80|  32.81| 1.015
 83762|11.61|  73.94| 1.560
 83770| 7.83|  29.68| 0.735
 83797| 9.42|  35.65| 1.111
 83827| 7.21|  27.68| 0.562
 83846| 8.30|  44.44| 1.051
 83851|10.43|  33.62| 0.711
 83852| 9.49|  33.62| 0.616
 83906| 6.35|  28.26| 0.697
 83941|10.70|  26.41| 1.294
 83945|11.77| 137.84| 1.696
 83990| 7.38|  73.07| 0.889
 83988| 8.85|  47.14| 1.152
 83996| 9.34|  47.86| 1.257
 84012| 2.43|  38.77| 0.059
 84028| 8.33|  26.38| 0.869
 84051|10.05|  79.53| 1.457
 84062| 6.98|  35.47| 0.705
 84084|12.25|  54.25|
 84099|11.54|  83.13|
 84121| 7.53|  28.34| 0.637
 84123|11.45|  92.58| 1.600
 84140| 9.31| 158.17| 1.485
 84143| 3.32|  45.56| 0.441
 84171| 8.07|  28.27| 0.801
 84195| 7.95|  48.69| 0.941
 84203| 9.92|  33.08| 1.120
 84212|11.61|  47.05| 1.490
 84223|10.07|  41.97| 1.280
 84255| 8.89|  25.05| 0.692
 84277|12.00|  52.76| 1.548
 84303| 8.49|  34.27| 0.925
 84315| 8.94|  27.03| 0.966
 84322| 9.34|  29.35| 0.992
 84379| 3.12|  41.55| 0.080
 84405| 4.33| 167.08| 0.855
 84425| 5.95|  32.60| 0.580
 84452|10.22|  30.89| 1.273
 84460|11.01|  55.24| 1.773
 84478| 6.33| 167.56| 1.144
 84487|10.47|  40.17| 1.429
 84489| 6.09|  31.03| 0.479
 84521|11.49|  66.92| 1.517
 84607| 8.43|  41.58| 1.015
 84581|11.09| 100.89|
 84586| 6.87|  31.83| 0.798
 84616| 7.93|  53.97| 1.019
 84652|10.59|  48.26| 1.440
 84696| 6.66|  27.38| 0.534
 84709| 5.91| 143.45| 1.082
 84720| 5.47| 113.81| 0.764
 84790|11.37|  80.98| 1.560
 84794|11.26|  83.01| 1.628
 84827| 6.53|  25.78| 0.598
 84862| 5.38|  69.48| 0.619
 84893| 4.39|  57.48| 0.394
 84905| 6.95|  25.88| 0.571
 84924| 7.79|  25.64| 0.627
 84988| 7.00|  35.85| 0.607
 85007| 6.88|  33.54| 0.526
 85017| 7.84|  29.87| 0.783
 85019| 6.42|  27.03| 0.541
 85026|10.89|  37.79| 1.363
 85042| 6.28|  51.39| 0.680
 85126|11.64|  42.50| 1.470
 85137| 8.89|  25.66| 0.800
 85158| 6.92|  30.46| 0.588
 85235| 6.44|  78.14| 0.759
 85268| 6.46|  36.80| 0.619
 85295| 7.54| 129.54| 1.359
 85340| 4.16|  38.96| 0.283
 85365| 4.53|  33.28| 0.385
 85423| 4.28|  29.26| 0.402
 85425| 7.88|  32.04| 0.685
 85436| 7.69|  33.36| 0.820
 85523| 9.38| 220.43| 1.553
 85533|10.45|  27.04| 1.267
 85561| 9.61|  55.03| 1.272
 85582| 8.99|  42.40| 1.143
 85605|11.39| 202.69| 1.101
 85639| 8.68|  25.28| 0.884
 85647| 9.58|  61.98| 1.460
 85653| 7.22|  44.77| 0.737
 85665| 9.33| 100.17| 1.461
 85667| 5.31|  60.80| 0.715
 85810| 6.52|  42.20| 0.639
 85819| 4.89|  32.96| 0.251
 85829| 4.86|  32.64| 0.279
 85912| 5.65|  27.26| 0.505
 85960| 7.60|  27.04| 0.600
 85977| 8.65|  29.46| 1.200
 86032| 2.08|  69.84| 0.155
 86036| 5.23|  70.98| 0.602
 86051| 8.75|  30.43| 0.790
 86057|10.13| 102.30| 1.543
 86087| 9.98|  70.95| 1.456
 86141| 8.55|  52.57| 1.089
 86162| 9.15| 220.85| 1.505
 86193| 7.28|  27.26| 0.693
 86201| 4.77|  42.62| 0.430
 86214|10.94| 198.32| 1.655
 86221| 9.25|  32.05| 1.160
 86263| 3.54|  30.93| 0.262
 86282| 9.29|  45.17| 1.360
 86287| 9.62| 123.02| 1.530
 86289| 7.16|  29.80| 0.641
 86340| 9.10|  41.82| 1.117
 86346|10.29|  40.75| 1.591
 86400| 6.53|  93.36| 0.959
 86419| 7.41|  26.38| 0.632
 86423|11.07|  36.27|
 86456| 8.39|  37.83| 0.930
 86486| 4.76|  45.72| 0.415
 86489|10.66|  28.57|
 86540| 7.60|  34.57| 0.720
 86614| 4.57|  45.38| 0.434
 86616|12.18|  26.13| 1.600
 86620| 5.81|  44.80| 0.530
 86623| 5.54|  28.15| 0.387
 86644| 9.66|  26.21| 0.965
 86661| 9.74|  30.38| 1.050
 86707|10.68|  50.80| 1.507
 86722| 7.51|  42.45| 0.752
 86731| 5.73|  26.13| 0.683
 86736| 4.86|  57.00| 0.469
 86742| 2.76|  39.78| 1.168
 86765| 7.67|  33.36| 0.676
 86776|10.49| 105.39| 1.528
 86796| 5.12|  65.46| 0.694
 86916|10.69|  44.50| 1.045
 86938|11.91|  26.89| 1.440
 86961|10.49| 161.77| 1.463
 86963|11.39| 161.77| 1.439
 86974| 3.42| 119.05| 0.750
 86990|10.75| 172.08| 1.660
 86991| 7.51|  28.58| 0.617
 87000|11.16|  27.84| 0.529
 87010|10.58|  25.85| 1.360
 87079| 7.74|  25.10| 0.619
 87089| 8.91|  26.16| 0.822
 87091| 9.01|  32.66| 0.980
 87108| 3.75|  34.42| 0.043
 87116| 7.20|  37.19| 0.748
 87182| 9.54|  29.63| 1.153
 87234| 5.02|  31.13| 0.518
 87261| 3.19|  25.71| 1.192
 87292| 9.29|  30.13| 0.974
 87322|10.17|  45.67| 1.419
 87330| 9.10|  31.99| 0.964
 87382| 6.55|  29.93| 0.541
 87453|12.09|  29.49| 0.800
 87457|11.15|  31.94| 1.370
 87464| 9.94|  32.41| 1.151
 87523| 6.19|  30.55| 0.523
 87558| 5.77|  31.87| 0.425
 87579| 8.50|  40.22| 0.940
 87585| 3.73|  29.26| 1.177
 87607|11.19|  31.11| 1.350
 87746| 7.92|  32.37| 0.859
 87745|10.12|  38.01| 1.460
 87768| 9.22|  43.40| 1.180
 87773|10.16|  39.56| 1.185
 87784|10.97|  31.55| 1.015
 87803|10.48|  26.54| 1.230
 87822| 6.36|  28.92| 0.451
 87895| 6.32|  35.02| 0.642
 87925| 9.99|  33.65| 1.282
 87937| 9.54| 549.01| 1.570
 87938|11.79|  73.75| 1.560
 88033| 9.34|  25.06| 0.790
 88118|12.05|  45.99|
 88169|10.08|  28.22| 1.090
 88175| 4.62|  43.11| 0.390
 88194| 7.07|  34.57| 0.635
 88324| 7.66|  30.61| 0.746
 88348| 7.01|  45.61| 0.799
 88353| 8.95|  25.39| 0.866
 88371|10.39|  31.49| 1.280
 88414| 9.62|  26.33| 1.396
 88481| 8.11|  29.04| 0.796
 88499|10.83|  46.71| 1.480
 88511| 7.96|  30.59| 0.762
 88531| 6.88|  25.56| 0.624
 88553| 8.46|  26.99| 0.712
 88574| 9.37| 128.28| 1.508
 88601| 4.03| 196.62| 0.860
 88617| 8.96|  25.70| 0.835
 88622| 6.80|  41.00| 0.610
 88635| 2.98|  33.94| 0.981
 88637| 7.07|  26.51| 0.654
 88684| 5.74|  28.61| 0.968
 88694| 5.94|  57.58| 0.615
 88728| 6.96|  25.47| 0.510
 88745| 5.05|  63.88| 0.528
 88771| 3.71|  39.40| 0.159
 88848| 7.70|  30.69| 0.728
 88908| 8.70|  36.65| 0.101
 88913| 7.41|  28.36| 0.633
 88932| 8.88|  29.58| 1.075
 88942| 7.91|  31.27| 0.842
 88945| 6.84|  39.62| 0.633
 88961| 8.93|  34.26| 1.020
 88962|10.50|  37.77| 1.372
 88972| 6.38|  90.11| 0.876
 88976|11.38|  43.68|
 89005| 8.60|  32.30| 0.942
 89042| 5.47|  56.32| 0.592
 89087|10.00|  37.34| 1.270
 89211| 8.38|  77.18| 1.297
 89282| 7.38|  29.91| 0.649
 89348| 4.99|  42.56| 0.440
 89449|10.06|  33.91| 1.323
 89474| 6.30|  44.08| 0.641
 89490|10.84|  43.10| 1.500
 89497| 8.54|  27.11| 0.762
 89517|10.18|  52.57| 1.404
 89560|10.31|  58.47| 1.428
 89620| 6.36|  33.72| 0.536
 89656| 9.59|  31.65| 1.009
 89728| 9.28|  33.57| 1.060
 89766| 8.51|  30.65| 1.013
 89771| 8.28|  27.21| 0.771
 89805| 6.17|  43.64| 0.584
 89808| 6.84|  26.41| 0.533
 89825| 9.66|  51.81| 1.350
 89844| 6.92|  26.40| 0.724
 89892|10.72|  27.37| 1.116
 89912| 6.99|  33.99| 0.636
 89924|10.30|  26.60| 1.425
 89937| 3.55| 124.11| 0.489
 89962| 3.23|  52.81| 0.941
 90035|10.12|  37.23| 1.258
 90061|11.67|  28.28| 1.462
 90139| 3.85|  25.40| 1.168
 90147|11.16|  34.46| 1.383
 90223| 6.45|  35.46| 0.593
 90246|10.46|  26.41| 1.180
 90249|12.01|  30.22|
 90265|10.85|  45.91| 1.605
 90272| 9.59|  30.13| 0.990
 90306|11.28|  39.40| 1.442
 90355| 7.83|  37.04| 0.699
 90365| 8.32|  26.30| 0.764
 90376| 9.24|  40.98| 1.166
 90466| 9.84|  35.54| 1.171
 90485| 5.90|  27.53| 0.517
 90496| 2.82|  42.20| 1.025
 90539| 8.33|  26.20| 0.749
 90568| 4.10|  25.60| 0.995
 90586| 7.49|  27.11| 0.619
 90601|11.28|  29.24| 0.616
 90611| 9.37|  34.75| 1.211
 90626| 8.65|  37.22| 0.976
 90656| 8.04|  53.30| 1.074
 90706|10.86|  27.82| 1.350
 90724| 9.09|  34.32| 0.261
 90729| 6.49|  27.92| 0.795
 90790| 6.81|  75.71| 0.861
 90864| 7.20|  39.73| 0.692
 90936| 6.22|  27.72| 0.429
 90945| 8.50|  53.00| 1.115
 90954| 7.25|  25.71| 0.535
 90959| 8.90|  42.67| 1.181
 90979|10.03|  39.34| 1.263
 91009| 8.20|  60.90| 1.265
 91043| 7.39|  26.87| 0.618
 91128| 9.84|  64.61| 1.415
 91154| 9.34|  46.38| 1.152
 91159| 6.21|  29.23| 0.542
 91210| 7.58|  28.27| 0.618
 91217| 5.38|  25.75| 0.387
 91237| 5.43|  31.53| 0.386
 91262| 0.03| 128.93|-0.001
 91287| 7.43|  33.17| 0.687
 91326|10.78|  34.03| 1.360
 91360| 8.34|  26.97| 0.833
 91364| 8.32|  35.14| 0.822
 91381| 8.44|  28.26| 0.704
 91430|11.28|  78.52| 1.556
 91438| 5.85|  77.02| 0.673
 91489|10.85|  37.46| 0.678
 91557|11.49|  29.70| 1.542
 91605| 8.54|  41.88| 0.865
 91608|10.63|  61.63| 1.505
 91638| 9.41|  26.47| 0.990
 91644|11.24|  27.51| 1.420
 91645| 7.06|  25.41| 0.506
 91668|12.23|  25.98| 1.411
 91699|11.27|  88.14| 1.579
 91700| 7.95|  30.08| 0.748
 91768| 8.94| 280.28| 1.504
 91772| 9.70| 284.48| 1.561
 91862|10.03|  27.75| 1.037
 91905| 8.56|  27.20| 0.733
 91949| 7.54|  36.70| 0.843
 92024| 4.78|  34.21| 0.199
 92043| 4.19|  52.37| 0.483
 92122| 8.10|  27.01| 0.825
 92161| 4.34|  35.17| 0.148
 92200| 8.81|  70.80| 1.295
 92250| 8.45|  34.92| 0.889
 92270| 6.19|  34.85| 0.492
 92283| 7.97|  57.79| 1.070
 92311| 9.17|  58.60| 1.284
 92388| 8.59|  27.53| 0.730
 92403|10.37| 336.48| 1.510
 92417|10.73|  45.88| 1.446
 92444| 9.65|  57.87| 1.459
 92451|10.74|  59.94| 1.480
 92532| 7.15|  33.31| 0.594
 92549| 5.51|  38.32| 0.843
 92569| 7.51|  35.35| 0.701
 92573|10.16|  64.13| 1.447
 92656|12.11|  37.52| 1.480
 92742| 8.41|  25.75| 0.884
 92755| 9.18|  29.71| 1.130
 92756|10.43|  40.13| 1.270
 92759| 9.79|  26.57| 0.958
 92798|10.01|  29.05| 0.973
 92858| 7.98|  41.84| 0.857
 92871|10.10|  86.27| 1.539
 92882| 5.56|  31.24| 0.445
 92918| 7.46|  29.77| 0.747
 92919| 8.16|  46.64| 0.910
 92984| 6.71|  37.00| 0.583
 93017| 5.20|  66.76| 0.594
 93069| 8.86|  79.14| 1.433
 93072|10.67|  41.56| 1.437
 93101| 9.22|  90.02| 1.444
 93174| 4.83|  33.43| 0.396
 93185| 6.80|  42.68| 0.606
 93195| 8.39|  32.89| 0.829
 93206|11.13|  72.07| 1.446
 93248|10.86|  38.48| 1.365
 93310| 9.70|  25.02| 1.002
 93350| 6.82|  28.60| 0.534
 93377| 7.85|  25.52| 0.705
 93398| 9.78|  28.63| 1.050
 93408| 5.00|  25.54| 0.186
 93449|11.57| 121.75|
 93506| 2.60|  36.61| 0.062
 93509| 6.88|  38.31| 0.629
 93540| 8.42|  36.39| 0.939
 93613| 8.95|  28.56| 0.974
 93711| 9.72|  30.79| 1.102
 93731| 8.54|  30.16| 0.807
 93747| 2.99|  39.18| 0.014
 93797| 9.58|  33.40| 0.969
 93805| 3.43|  26.05|-0.096
 93825| 4.23|  55.89| 0.523
 93827| 7.25|  25.78| 0.570
 93858| 6.15|  58.24| 0.705
 93864| 3.32|  27.09| 1.169
 93871| 9.23|  41.19| 1.056
 93873|10.77| 115.91| 1.570
 93899|10.76| 112.82| 1.570
 93926| 7.78|  35.70| 0.763
 93945|11.60|  26.08|
 93966| 6.08|  47.72| 0.705
 94020| 7.75|  34.72| 0.787
 94050| 7.89|  31.48| 0.862
 94056| 9.42|  34.37| 1.238
 94083| 5.11|  36.64| 0.308
 94114| 4.11|  25.15| 0.042
 94150| 5.31|  27.13| 0.901
 94154| 7.53|  28.44| 0.600
 94225| 9.36|  49.84| 1.318
 94336| 5.85|  40.16| 0.666
 94341|11.22|  29.35| 1.410
 94346| 7.04|  50.00| 0.804
 94349|11.09|  98.56| 1.542
 94368|11.31|  50.04| 1.450
 94376| 3.07|  32.54| 0.990
 94557|11.56|  52.45| 1.500
 94590| 9.85|  27.74| 2.100
 94595|11.28|  36.45| 1.416
 94622| 9.71|  35.21| 1.304
 94645| 6.25|  36.97| 0.548
 94650| 8.06|  39.43| 0.908
 94701|10.78|  36.24| 1.600
 94739| 9.38|  63.43| 1.432
 94757| 6.93|  34.73| 0.570
 94761| 9.12| 170.26| 1.464
 94779| 3.80|  26.48| 0.950
 94802| 7.07|  25.64| 0.729
 94905| 7.01|  27.40| 0.541
 94931| 8.87|  28.28| 0.806
 94981| 6.29|  39.64| 0.676
 95071|12.28|  89.08| 0.070
 95110| 9.91|  25.92| 0.636
 95149| 6.48|  47.95| 0.628
 95168| 3.92|  26.79| 0.228
 95187|11.52|  38.90| 1.420
 95223| 9.95|  35.00| 1.603
 95253| 6.34|  27.99| 0.458
 95299| 9.66|  31.38| 1.094
 95319| 6.37|  64.54| 0.804
 95326|12.39|  77.71|
 95417|10.91|  34.92| 1.391
 95428| 7.81|  29.97| 0.718
 95429|11.19|  33.11| 0.799
 95447| 5.17|  66.01| 0.761
 95467| 8.40|  38.24| 1.006
 95492| 6.19|  36.05| 0.528
 95501| 3.36|  65.05| 0.319
